scene,speaker,text,label
Ses01M_impro01,Ses01M_impro01_F,Next.,ang
Ses01M_impro01,Ses01M_impro01_M,"Yes, me. Okay, okay here we go.",fru
Ses01M_impro01,Ses01M_impro01_F,My window is open.,ang
Ses01M_impro01,Ses01M_impro01_M,"Okay, so filled out all these forms --",fru
Ses01M_impro01,Ses01M_impro01_F,This is... Your last- Your first name is Jones?,
Ses01M_impro01,Ses01M_impro01_M,and I have This form of ID here so...,fru
Ses01M_impro01,Ses01M_impro01_M,"Yes, Jones.",neu
Ses01M_impro01,Ses01M_impro01_F,That's just strange I figured you filled in wrong sections.,
Ses01M_impro01,Ses01M_impro01_M,Well...,
Ses01M_impro01,Ses01M_impro01_F,What are you... what's...What are you applying for?,fru
Ses01M_impro01,Ses01M_impro01_M,I'm just applying for another ID.,fru
Ses01M_impro01,Ses01M_impro01_F,Another ID?,
Ses01M_impro01,Ses01M_impro01_M,"Yes. I'm supposed to have three forms of ID for this. It's a long story, I'm supposed to have three forms of ID for this other job I really don't get into but I need another...",fru
Ses01M_impro01,Ses01M_impro01_F,Fine. So I need ID.,
Ses01M_impro01,Ses01M_impro01_M,"I have it right here, yes.",fru
Ses01M_impro01,Ses01M_impro01_F,"No, I need your ID to give you a second ID.",ang
Ses01M_impro01,Ses01M_impro01_F,It's really simple if you have a problem with it... Maybe you should--,ang
Ses01M_impro01,Ses01M_impro01_M,But that's...,fru
Ses01M_impro01,Ses01M_impro01_M,"That's why I'm here, that's why I was waiting in this line. I need to get another form of ID.",fru
Ses01M_impro01,Ses01M_impro01_F,"Well, do you have your passport?",
Ses01M_impro01,Ses01M_impro01_M,"No, I don't have a passport.",neu
Ses01M_impro01,Ses01M_impro01_F,You have a birth certificate?,fru
Ses01M_impro01,Ses01M_impro01_M,"I don't where it is though, I don't have with me. Can I get it from somewhere? I mean...",fru
Ses01M_impro01,Ses01M_impro01_F,What do you expect me to do?,ang
Ses01M_impro01,Ses01M_impro01_M,I probably have to go wait another line to get my birth certificate don't I?,fru
Ses01M_impro01,Ses01M_impro01_F,Probably.,ang
Ses01M_impro01,Ses01M_impro01_M,You're very helpful. What's your name?,fru
Ses01M_impro01,Ses01M_impro01_F,Joy.,
Ses01M_impro01,Ses01M_impro01_M,"Hi, Joy.",
Ses01M_impro01,Ses01M_impro01_F,Hi. You know...,
Ses01M_impro01,Ses01M_impro01_M,So can you help me or not?,fru
Ses01M_impro01,Ses01M_impro01_F,I am..I don't..I don't understand what you want. A driver's license or a California ID.,fru
Ses01M_impro01,Ses01M_impro01_M,Okay. [BREATHING],fru
Ses01M_impro01,Ses01M_impro01_M,I need California ID.,fru
Ses01M_impro01,Ses01M_impro01_F,Okay.,
Ses01M_impro01,Ses01M_impro01_M,On top of these other two forms of ID which I already have.,fru
Ses01M_impro01,Ses01M_impro01_F,"What... well, do you have a driver's license?",
Ses01M_impro01,Ses01M_impro01_M,"No, I don't have driver's license.",fru
Ses01M_impro01,Ses01M_impro01_F,Then how am I supposed to give you a California ID?,
Ses01M_impro01,Ses01M_impro01_M,Did you even look at the form? I filled it out all these questions--,ang
Ses01M_impro01,Ses01M_impro01_F,Don't raise your voice with me.,ang
Ses01M_impro01,Ses01M_impro01_M,Did you even look at the form? I've already answered these question.,
Ses01M_impro01,Ses01M_impro01_F,Don't talk to me like I'm a child.,ang
Ses01M_impro01,Ses01M_impro01_M,Okay.,fru
Ses01M_impro01,Ses01M_impro01_F,Do you know how long I've been working here? How long have you lived in California?,ang
Ses01M_impro01,Ses01M_impro01_M,If it makes you stop acting like a child.,fru
Ses01M_impro01,Ses01M_impro01_M,I have been to California my whole--,
Ses01M_impro01,Ses01M_impro01_F,"Maybe you never been to the D.M.V. before, maybe you should get back in line. You know what? sit in line again and if you get my number ask for different one.",ang
Ses01M_impro01,Ses01M_impro01_M,I am not...I'm not getting to back that line.,ang
Ses01M_impro01,Ses01M_impro01_M,"Okay, okay let's keep our voices down, okay? I didn't come here to get in yelling match.",fru
Ses01M_impro01,Ses01M_impro01_F,I'm perfectly calm.,
Ses01M_impro01,Ses01M_impro01_M,"I did not come in here to get in a yelling match with you, all right?",fru
Ses01M_impro01,Ses01M_impro01_F,Uh huh. I didn't come here get in yelling match either.,neu
Ses01M_impro01,Ses01M_impro01_M,Just try and help me.,fru
Ses01M_impro01,Ses01M_impro01_F,They don't pay me enough to deal people like you.,neu
Ses01M_impro01,Ses01M_impro01_M,"People like me, what is that supposed to mean? You know, this is ridiculous. Is there like a manager here, is there someone else that I can talk to?",
Ses01M_impro01,Ses01M_impro01_F,Why?,
Ses01M_impro01,Ses01M_impro01_M,Why?,ang
Ses01M_impro01,Ses01M_impro01_F,Yeah.,
Ses01M_impro01,Ses01M_impro01_F,"So you're not going to send me a thank you card, is that a problem? Is your are not going...",
Ses01M_impro01,Ses01M_impro01_M,"Why, because I'm sick of talking to you.",ang
Ses01M_impro01,Ses01M_impro01_M,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",ang
Ses01M_impro01,Ses01M_impro01_F,"Oh, dear. Oh, boo-foo-woo, foo-foo.",
Ses01M_impro01,Ses01M_impro01_M,"Oh, no honey. And you're going to miss the Christmas card too. It's a shame. It's going to be a good, nice picture.",fru
Ses01M_impro01,Ses01M_impro01_F,Sit back down.,
Ses01M_impro02,Ses01M_impro02_M,"Hey, Joy come in here.",neu
Ses01M_impro02,Ses01M_impro02_F,What's happening?,neu
Ses01M_impro02,Ses01M_impro02_M,I have to go back.,sad
Ses01M_impro02,Ses01M_impro02_M,I just got a letter I have to go back.,sad
Ses01M_impro02,Ses01M_impro02_F,When?,
Ses01M_impro02,Ses01M_impro02_M,First thing tomorrow morning.,sad
Ses01M_impro02,Ses01M_impro02_F,Are you kidding me?,
Ses01M_impro02,Ses01M_impro02_F,How...,fru
Ses01M_impro02,Ses01M_impro02_M,"I don't understand, I don't underst--",
Ses01M_impro02,Ses01M_impro02_F,How can they do that?,fru
Ses01M_impro02,Ses01M_impro02_M,They can do it.,
Ses01M_impro02,Ses01M_impro02_F,They said you're home for at least four years.,fru
Ses01M_impro02,Ses01M_impro02_M,"I guess they can do it,",fru
Ses01M_impro02,Ses01M_impro02_M,"The National Guard is I guess really spread thin and then everyone has to go. We all have to go back, my whole companies going back.",sad
Ses01M_impro02,Ses01M_impro02_F,[BREATHING],fru
Ses01M_impro02,Ses01M_impro02_F,That's not fair.,fru
Ses01M_impro02,Ses01M_impro02_M,I can't believe it. I just got back.,
Ses01M_impro02,Ses01M_impro02_M,"So yeah, we leave tomorrow...",sad
Ses01M_impro02,Ses01M_impro02_F,[BREATHING],fru
Ses01M_impro02,Ses01M_impro02_M,...we're all shipping out.,sad
Ses01M_impro02,Ses01M_impro02_M,I just got I feel like I'm in shock actually.,sad
Ses01M_impro02,Ses01M_impro02_F,I don't even know what to tell you.,sad
Ses01M_impro02,Ses01M_impro02_M,I don't know.,sad
Ses01M_impro02,Ses01M_impro02_F,What about the birthday party?,sad
Ses01M_impro02,Ses01M_impro02_M,I guess you're just going to have to have it without me.,sad
Ses01M_impro02,Ses01M_impro02_M,"Hey listen, it's going to be okay though, all right?",sad
Ses01M_impro02,Ses01M_impro02_M,You're going to be fine.,sad
Ses01M_impro02,Ses01M_impro02_F,Me? I'm not worried about me.,
Ses01M_impro02,Ses01M_impro02_M,"I'm going to be fine too, okay?",sad
Ses01M_impro02,Ses01M_impro02_F,How do you know?,
Ses01M_impro02,Ses01M_impro02_M,I know I have a good... I have a really good group of guys with me.,sad
Ses01M_impro02,Ses01M_impro02_M,We're going to be okay.,sad
Ses01M_impro02,Ses01M_impro02_F,You're going with the same ones?,sad
Ses01M_impro02,Ses01M_impro02_M,Do promise me you're going to take a lot of pictures.,sad
Ses01M_impro02,Ses01M_impro02_F,"Always, I always do.",
Ses01M_impro02,Ses01M_impro02_M,I know.,sad
Ses01M_impro02,Ses01M_impro02_F,It's not the same though.,sad
Ses01M_impro02,Ses01M_impro02_M,I just wish there was something I could do.,sad
Ses01M_impro02,Ses01M_impro02_F,We could hide away.,
Ses01M_impro02,Ses01M_impro02_M,Run away?,sad
Ses01M_impro02,Ses01M_impro02_F,Mm hmm. We'll build a bunker and never come out.,sad
Ses01M_impro02,Ses01M_impro02_M,"I really don't want to go, I don't want to go...",sad
Ses01M_impro02,Ses01M_impro02_F,[LAUGHTER] Mmm.,
Ses01M_impro02,Ses01M_impro02_M,I'm scared.,
Ses01M_impro02,Ses01M_impro02_F,Don't say that.,sad
Ses01M_impro02,Ses01M_impro02_F,I'll send you a letter every single day.,
Ses01M_impro02,Ses01M_impro02_M,I love you.,sad
Ses01M_impro02,Ses01M_impro02_F,I love you too.,
Ses01M_impro03,Ses01M_impro03_M,The craziest thing just happened to me.,exc
Ses01M_impro03,Ses01M_impro03_F,What?,
Ses01M_impro03,Ses01M_impro03_M,This girl; she just offered me fifty thousand dollars to marry her.,exc
Ses01M_impro03,Ses01M_impro03_F,[BREATHING],
Ses01M_impro03,Ses01M_impro03_M,Yeah.,
Ses01M_impro03,Ses01M_impro03_F,Why?,exc
Ses01M_impro03,Ses01M_impro03_M,"Well, she's not a citizen so she wants to get a visa.",neu
Ses01M_impro03,Ses01M_impro03_F,Is she on the run?,exc
Ses01M_impro03,Ses01M_impro03_M,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.",exc
Ses01M_impro03,Ses01M_impro03_F,"Oh, she just needs to marry you.",exc
Ses01M_impro03,Ses01M_impro03_F,That's incredible. That's awesome. Where's she from? Maybe you can get a dual citizenship.,exc
Ses01M_impro03,Ses01M_impro03_M,That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?,exc
Ses01M_impro03,Ses01M_impro03_M,"She's actually from England, I think. Well she- she spoke English but she had an accent. I didn't even ask.",neu
Ses01M_impro03,Ses01M_impro03_F,That's so cool. Uh huh.,exc
Ses01M_impro03,Ses01M_impro03_F,[LAUGHTER] Why did she pick you? Where were you?,exc
Ses01M_impro03,Ses01M_impro03_M,"Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...",exc
Ses01M_impro03,Ses01M_impro03_F,You were at a party? And she's like hey. You seem unattached she's like.,exc
Ses01M_impro03,Ses01M_impro03_M,"Yeah. Can you believe that? Yeah, she's like hey, I'm like sure I'll do it, I don't care. Yeah. I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars. But the only thing is that's kind of like illegal. So like I could go to jail probably for a long if I get caught, but...",exc
Ses01M_impro03,Ses01M_impro03_F,That's unbelievable... Yeah.,exc
Ses01M_impro03,Ses01M_impro03_F,Well I've known people who have done this before. Yeah. You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,exc
Ses01M_impro03,Ses01M_impro03_M,Have you?,
Ses01M_impro03,Ses01M_impro03_M,It's like I'm really going to get married. We'll have like the whole thing.,exc
Ses01M_impro03,Ses01M_impro03_M,"Oh, good. [LAUGHTER]",exc
Ses01M_impro03,Ses01M_impro03_F,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",exc
Ses01M_impro03,Ses01M_impro03_M,I know. What do you think I should-,exc
Ses01M_impro03,Ses01M_impro03_F,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",exc
Ses01M_impro03,Ses01M_impro03_M,Oh good idea.,exc
Ses01M_impro03,Ses01M_impro03_M,Yeah. Make her like open the bank account and stuff too.,neu
Ses01M_impro03,Ses01M_impro03_F,Yeah.,exc
Ses01M_impro03,Ses01M_impro03_M,It's a good idea.,exc
Ses01M_impro03,Ses01M_impro03_F,"Dude, you lucked out.",exc
Ses01M_impro03,Ses01M_impro03_M,I know. Also I get to like plan the wedding now too. That will be fun.,exc
Ses01M_impro03,Ses01M_impro03_F,"Yeah. My colors are blush and beige what is it, do you know?",exc
Ses01M_impro03,Ses01M_impro03_M,"Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?",exc
Ses01M_impro03,Ses01M_impro03_F,Oh I don't know. [LAUGHTER],exc
Ses01M_impro03,Ses01M_impro03_F,I don't know get it in cash.,neu
Ses01M_impro03,Ses01M_impro03_M,Just cash hardcore.,neu
Ses01M_impro03,Ses01M_impro03_F,Yeah.,neu
Ses01M_impro03,Ses01M_impro03_M,What should we do? Where should we get married? We should have party.,exc
Ses01M_impro03,Ses01M_impro03_F,How exciting. You should have a wedding on the beach.,exc
Ses01M_impro03,Ses01M_impro03_M,"Yeah, like a big like- A wedding on the beach, that would be nice.",exc
Ses01M_impro03,Ses01M_impro03_F,"Yeah, at night.",exc
Ses01M_impro03,Ses01M_impro03_M,And then we can honeymoon. I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,neu
Ses01M_impro03,Ses01M_impro03_F,"Oh yeah, absolutely, absolutely.",neu
Ses01M_impro03,Ses01M_impro03_F,How exciting. You should make her bring all your friends too.,exc
Ses01M_impro03,Ses01M_impro03_M,I'll make her pay for that. I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,exc
Ses01M_impro03,Ses01M_impro03_F,[GARBAGE] She's got to be loaded. fifty thousand dollars. That's incredible.,exc
Ses01M_impro03,Ses01M_impro03_F,Incredible.,exc
Ses01M_impro03,Ses01M_impro03_M,I'm going to marry a blue blood. [LAUGHTER],exc
Ses01M_impro03,Ses01M_impro03_F,"you're a lucky, lucky, lucky man.",exc
Ses01M_impro03,Ses01M_impro03_M,Will you help me plan?,exc
Ses01M_impro03,Ses01M_impro03_F,"Oh, totally. Yeah.",exc
Ses01M_impro03,Ses01M_impro03_M,Good.,
Ses01M_impro04,Ses01M_impro04_F,You seem kind of down.,neu
Ses01M_impro04,Ses01M_impro04_M,I'm just mad.,
Ses01M_impro04,Ses01M_impro04_F,How come?,
Ses01M_impro04,Ses01M_impro04_M,It's--I've been trying to find this job I can't get any job.,fru
Ses01M_impro04,Ses01M_impro04_M,It's not fair.,fru
Ses01M_impro04,Ses01M_impro04_F,What do you mean?,neu
Ses01M_impro04,Ses01M_impro04_M,"I mean I've been looking for a job for like three years and I can't get a job. I mean like, it's America, right? I should be able to get a job.",fru
Ses01M_impro04,Ses01M_impro04_F,There's a lot of people looking for jobs.,neu
Ses01M_impro04,Ses01M_impro04_M,"I guess. But three years? I mean, I like--I went to college even, I mean I didn't finish but I went for like a little bit. It's not fair, I don't know.",fru
Ses01M_impro04,Ses01M_impro04_F,"I don't know, I mean, I just don't think...",neu
Ses01M_impro04,Ses01M_impro04_M,"I mean I've been sending out my resumes and doing everything I can do but nothing is happening. You know, it's like I can't and I can't keep living on loans anymore like this. I'm going to--I mean eventually I'm going to have to pay it back. I'm just kind of freaking out, I don't know.",fru
Ses01M_impro04,Ses01M_impro04_F,Did you ever think it might be your attitude that's...,neu
Ses01M_impro04,Ses01M_impro04_M,"What's my--like what do you mean ""my attitude""?",
Ses01M_impro04,Ses01M_impro04_F,"I don't know just sometimes you get kind of... No, I'm not saying that. I just--",neu
Ses01M_impro04,Ses01M_impro04_M,Do I have an attitude problem?,
Ses01M_impro04,Ses01M_impro04_M,"No, well maybe it's because I'm like frustrated 'cause I can't get a job, you know.",fru
Ses01M_impro04,Ses01M_impro04_F,...has anyone ever just said anything like that to you before?,neu
Ses01M_impro04,Ses01M_impro04_M,"Like it's really hard to like shake that off when you go into like audition a room or whatever, you know what I mean?",fru
Ses01M_impro04,Ses01M_impro04_F,"Right, sure.",neu
Ses01M_impro04,Ses01M_impro04_F,"But I mean you kind of got to, you got to fake it 'til you feel it, right?",neu
