scene,speaker,text,label,sentiment,label_filled
Ses01F_script03_1,Ses01F_script03_1_F,"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER] How utterly, utterly ridiculous.",hap,positive,hap
Ses01F_script03_1,Ses01F_script03_1_M,[LAUGHTER] I'll never forget his face. [LAUGHTER],hap,positive,hap
Ses01F_script03_1,Ses01F_script03_1_M,[LAUGHTER] We were very much younger then.,hap,positive,hap
Ses01F_script03_1,Ses01F_script03_1_F,[LAUGHTER] And very much sillier.,hap,positive,hap
Ses01F_script03_1,Ses01F_script03_1_M,However I believe the real cause of that row was Peter Burden.,,neutral,hap
Ses01F_script03_1,Ses01F_script03_1_F,Oh. You knew there was nothing in that.,,neutral,hap
Ses01F_script03_2,Ses01F_script03_2_M,We were very much younger then.,,neutral,hap
Ses01F_script03_2,Ses01F_script03_2_F,And very much sillier.,hap,positive,hap
Ses01F_script03_2,Ses01F_script03_2_M,However I believe the real cause of that row was Peter Burden.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,Oh. You knew there was nothing in that.,hap,positive,hap
Ses01F_script03_2,Ses01F_script03_2_M,I knew nothing of the sort. You took presents from him.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,"Presents? It was only a trivial, little brooch.",hap,positive,hap
Ses01F_script03_2,Ses01F_script03_2_M,"It was bristling with diamonds. In the worst possible taste, too.",,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,"It was not. I still have it, and I wear it often. It is very pretty.",,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,You went out of your way to torture me over Peter Burden.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,I did not. You worked that whole thing up in your jealous imagination.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,"Well, you let him kiss you, huh? You said you did.",fru,negative,fru
Ses01F_script03_2,Ses01F_script03_2_F,"Well, what of it?",neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,What of it?,,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,It gave him a lot of pleasure and it didn't hurt me.,,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,What about me?,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"If you hadn't been so suspicious and nosey, you never would have known a thing about it.",,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,"That's a nice point of view, I must say.",,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,Oh dear. I'm bored with this conversation.,fru,negative,fru
Ses01F_script03_2,Ses01F_script03_2_M,So am I. I'm bored stiff. [GARBAGE] Do you want some brandy?,fru,negative,fru
Ses01F_script03_2,Ses01F_script03_2_F,No. Thank you.,,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,"I'll have a little, I think.",neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,"I don't know why you'd want any, you've already had three glasses.",,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,"No particular reason. Anyhow, they are very small ones.",neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,I just think it's silly to go on and on and on about such a thing.,,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,"You can hardly call three glasses of liquor a whole evening long, going on and on and on.",fru,negative,fru
Ses01F_script03_2,Ses01F_script03_2_F,It's become a habit with you.,,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,Oh. Don't be so grand. Just because you don't happen to want one at the moment.,fru,negative,fru
Ses01F_script03_2,Ses01F_script03_2_F,Don't be stupid.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Really, Amanda.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,What?,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,Nothing.,fru,negative,fru
Ses01F_script03_2,Ses01F_script03_2_M,"you going out somewhere, dear?",neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,No. I am just making myself fascinating for you.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,That reply has broken my heart.,,neutral,ang
Ses01F_script03_2,Ses01F_script03_2_F,Oh. It's a woman's duty to allure the man.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Well as a matter of fact, yes, that's perfectly true.",neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,No it isn't.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,Yes it is.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,You shut up.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Oh really. It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,It's funny it hasn't worked such wonders for you.,,neutral,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Snap, snap, snap. You know you are like a little adder.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"Adders don't snap, they sting.",,neutral,ang
Ses01F_script03_2,Ses01F_script03_2_M,Nonsense. They have a bag of venom behind their fangs and they snap. They snap.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,They sting. I don't care. Do you understand? I don't care if they bark and they roll about like hoops.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,Did you see much of Peter Burden after our divorce?,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"Yes I did, quite a lot.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"And I suppose you let him kiss you a good deal more than, too. Yes. I suppose you guys had a riotous time, huh? All out, no restraint at all. Well, you never really had much anyhow.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,Mind your own business.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"You're quite insufferable, I expect it's because you are drunk.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,I think I am not in the least bit drunk.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,You've always had a weak head.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,I think I mentioned once before that I've had three minute liquor glasses the whole evening long. A child of two cannot get drunk on that.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"On the contrary, a child of two can get violently drunk on only one glass of brandy.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"That's very interesting Amanda. How about a child of four? Or a child of six? Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,Oh shut up.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,Shut up.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"Not very funny, darling. Why don't you have some more brandy.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,[LAUGHTER] That's a very good idea. I think I will.,,positive,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Look, you better turn that off. I don't want to wake up the people upstairs.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,Why?,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,There are no people upstairs; it's a photographer's studio.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,Well then you'll wake up the people downstairs.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,They are away in Tunis.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_M,This is no time of year for Tunis.,neu,neutral,neu
Ses01F_script03_2,Ses01F_script03_2_F,"Turn it on again, please.",,neutral,ang
Ses01F_script03_2,Ses01F_script03_2_M,I will do no such thing.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,Fine if you insist on being boorish and idiotic.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Will you turn that off, it's driving me mad.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"You are far too temperamental, try to control yourself.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,Turn it off.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"I won't. Let go, let go of me. Listen, listen? I'm sick and tired of listening to you, you sadistic bully.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Amanda, listen, listen.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,Oh. That's very amusing indeed.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"Oh shut up. Let go. I hate you, I hate you. Do you hear? You are a conceited and overbearing and utterly impossible.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,This is the end. Do you hear me? Finally and forever.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,You're not going like this.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,Oh. Yes I am.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,You're not.,ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_F,"Yes I am. Stop it. Stop it. Let go of me. Oh. You're a cruel fiend. I loathe and I hate you. Marry you again? Never, never, never. I hope you die in torment, you brute beast cad.",ang,negative,ang
Ses01F_script03_2,Ses01F_script03_2_M,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee. You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",ang,negative,ang
Ses01M_impro01,Ses01M_impro01_F,Next.,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,"Yes, me. Okay, okay here we go.",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,My window is open.,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,"Okay, so filled out all these forms --",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,This is... Your last- Your first name is Jones?,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,and I have This form of ID here so...,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_M,"Yes, Jones.",neu,neutral,neu
Ses01M_impro01,Ses01M_impro01_F,That's just strange I figured you filled in wrong sections.,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,Well...,,neutral,fru
Ses01M_impro01,Ses01M_impro01_F,What are you... what's...What are you applying for?,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_M,I'm just applying for another ID.,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Another ID?,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,"Yes. I'm supposed to have three forms of ID for this. It's a long story, I'm supposed to have three forms of ID for this other job I really don't get into but I need another...",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Fine. So I need ID.,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,"I have it right here, yes.",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,"No, I need your ID to give you a second ID.",ang,negative,ang
Ses01M_impro01,Ses01M_impro01_F,It's really simple if you have a problem with it... Maybe you should--,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,But that's...,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_M,"That's why I'm here, that's why I was waiting in this line. I need to get another form of ID.",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,"Well, do you have your passport?",,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,"No, I don't have a passport.",neu,neutral,neu
Ses01M_impro01,Ses01M_impro01_F,You have a birth certificate?,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_M,"I don't where it is though, I don't have with me. Can I get it from somewhere? I mean...",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,What do you expect me to do?,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,I probably have to go wait another line to get my birth certificate don't I?,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Probably.,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,You're very helpful. What's your name?,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Joy.,,positive,fru
Ses01M_impro01,Ses01M_impro01_M,"Hi, Joy.",,positive,fru
Ses01M_impro01,Ses01M_impro01_F,Hi. You know...,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,So can you help me or not?,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,I am..I don't..I don't understand what you want. A driver's license or a California ID.,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_M,Okay. [BREATHING],fru,negative,fru
Ses01M_impro01,Ses01M_impro01_M,I need California ID.,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Okay.,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,On top of these other two forms of ID which I already have.,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,"What... well, do you have a driver's license?",,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,"No, I don't have driver's license.",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Then how am I supposed to give you a California ID?,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,Did you even look at the form? I filled it out all these questions--,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_F,Don't raise your voice with me.,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,Did you even look at the form? I've already answered these question.,,neutral,ang
Ses01M_impro01,Ses01M_impro01_F,Don't talk to me like I'm a child.,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,Okay.,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Do you know how long I've been working here? How long have you lived in California?,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,If it makes you stop acting like a child.,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_M,I have been to California my whole--,,neutral,fru
Ses01M_impro01,Ses01M_impro01_F,"Maybe you never been to the D.M.V. before, maybe you should get back in line. You know what? sit in line again and if you get my number ask for different one.",ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,I am not...I'm not getting to back that line.,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,"Okay, okay let's keep our voices down, okay? I didn't come here to get in yelling match.",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,I'm perfectly calm.,,neutral,fru
Ses01M_impro01,Ses01M_impro01_M,"I did not come in here to get in a yelling match with you, all right?",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Uh huh. I didn't come here get in yelling match either.,neu,neutral,neu
Ses01M_impro01,Ses01M_impro01_M,Just try and help me.,fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,They don't pay me enough to deal people like you.,neu,neutral,neu
Ses01M_impro01,Ses01M_impro01_M,"People like me, what is that supposed to mean? You know, this is ridiculous. Is there like a manager here, is there someone else that I can talk to?",,neutral,neu
Ses01M_impro01,Ses01M_impro01_F,Why?,,neutral,neu
Ses01M_impro01,Ses01M_impro01_M,Why?,ang,negative,ang
Ses01M_impro01,Ses01M_impro01_F,Yeah.,,neutral,ang
Ses01M_impro01,Ses01M_impro01_F,"So you're not going to send me a thank you card, is that a problem? Is your are not going...",,neutral,ang
Ses01M_impro01,Ses01M_impro01_M,"Why, because I'm sick of talking to you.",ang,negative,ang
Ses01M_impro01,Ses01M_impro01_M,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",ang,negative,ang
Ses01M_impro01,Ses01M_impro01_F,"Oh, dear. Oh, boo-foo-woo, foo-foo.",,neutral,ang
Ses01M_impro01,Ses01M_impro01_M,"Oh, no honey. And you're going to miss the Christmas card too. It's a shame. It's going to be a good, nice picture.",fru,negative,fru
Ses01M_impro01,Ses01M_impro01_F,Sit back down.,,neutral,ang
