data_split,dialogue_id,original_id,speaker,utterance,emotion,sentiment
train,dailydialog-train-1664,train-1664,system,"Yeah, it's really a unique experience. It's a solo concert by Pavarotti. He put on the performance in the Forbidden City in Beijing.",happiness,positive
train,dailydialog-train-1664,train-1664,user,I've heard of that one. It was also his swan song.,happiness,positive
train,dailydialog-train-1664,train-1664,system,"Besides, speaking of classical music, we should never forget about the New Year's Concert.",happiness,positive
train,dailydialog-train-1664,train-1664,user,"Of course not. People all over the world watch it on TV, or listen to it on the radio.",happiness,positive
train,dailydialog-train-1664,train-1664,system,Sure. It's undoubtedly one of the biggest classical music events. Have you ever been to the live show?,happiness,positive
train,dailydialog-train-1664,train-1664,user,"Yes, I went to the New Year's Concert in 2005.",happiness,positive
train,dailydialog-train-1664,train-1664,system,"Wow, you are so lucky. I saw that one on TV. But it must be so different to be there in the concert hall.",happiness,positive
train,dailydialog-train-1664,train-1664,user,"That's for sure. You know, it's really amazing to be in the best concert hall, listening to the performance by the best orchestra. I had the greatest time ever.",happiness,positive
train,dailydialog-train-1664,train-1664,system,Who was the conductor at that event?,happiness,positive
train,dailydialog-train-1664,train-1664,user,"Lorin Maazel. He did an amazing job. Moreover, he just celebrated his 75th birthday.",happiness,positive
train,dailydialog-train-1664,train-1664,system,So cool. I wish I can go to the live New Year's Concert someday in the future.,happiness,positive
train,dailydialog-train-1664,train-1664,user,"The right opportunity for you would come along soon. You know, music is transnational.",happiness,positive
train,dailydialog-train-1664,train-1664,system,"I believe in that. Well, the performance is about to begin. Let's be quiet.",happiness,positive
train,dailydialog-train-1665,train-1665,user,I really need to find a parking spot.,neutral,neutral
train,dailydialog-train-1665,train-1665,system,Are you looking for a space on or off campus?,neutral,neutral
train,dailydialog-train-1665,train-1665,user,Do you know any spaces on campus?,neutral,neutral
train,dailydialog-train-1665,train-1665,system,You can park in the student parking structure.,neutral,neutral
train,dailydialog-train-1665,train-1665,user,Where is it located?,neutral,neutral
train,dailydialog-train-1665,train-1665,system,You'll find the parking structure on the west side of the campus.,neutral,neutral
train,dailydialog-train-1665,train-1665,user,Do you have any idea if the parking structure has any spaces left?,neutral,neutral
train,dailydialog-train-1665,train-1665,system,"Last time I checked, it was pretty empty.",neutral,neutral
train,dailydialog-train-1665,train-1665,user,What time was it when you went up there?,neutral,neutral
train,dailydialog-train-1665,train-1665,system,That was earlier this morning.,neutral,neutral
train,dailydialog-train-1665,train-1665,user,"It wouldn't be full right now, would it?",neutral,neutral
train,dailydialog-train-1665,train-1665,system,I have no idea.,neutral,neutral
train,dailydialog-train-1666,train-1666,user,Ok. Let's look at our short presentation on China. What do we need to include?,neutral,neutral
train,dailydialog-train-1666,train-1666,system,We need to talk about the size of the country and its population.,neutral,neutral
train,dailydialog-train-1666,train-1666,user,"Ok. China is about the same size as Canada and the united states and it has a population of about 1. 3 billion, making it the latest country in the world by population.",neutral,neutral
train,dailydialog-train-1666,train-1666,system,"It says here that most of the people are han Chinese, but there are 55 minorities that make up almost 10% of the population.",neutral,neutral
train,dailydialog-train-1666,train-1666,user,We need to say something about the geography and climate of china. Is there any way to divide the country into sections?,neutral,neutral
train,dailydialog-train-1666,train-1666,system,"We could divide into five parts. There's the northeast, which is mild in summer and very cold in winter. Then there is the northwest, which is largely desert. Tillet is famous for its mountainous climate. The rest of the country can be roughly divided into two parts. One is temperate-mild in winter and warm in summer. Then, in the south it is hot most of the year.",neutral,neutral
train,dailydialog-train-1666,train-1666,user,That sounds very general.,neutral,neutral
train,dailydialog-train-1666,train-1666,system,"It is, buy remember that we only have a few minutes to make our presentation. We can select cities from each part and give data for each one.",neutral,neutral
train,dailydialog-train-1666,train-1666,user,"One from each part? Lhasa, Urumqi, Harbin, shanghai, and hongkong. The capital city is Beijing, right?",neutral,neutral
train,dailydialog-train-1666,train-1666,system,"Yes. The other large cities are Chengdu, Dalian, Wuhan, tianjin, shenyang, Chongqing. Hongkong and Guangzhou.",neutral,neutral
train,dailydialog-train-1666,train-1666,user,We should take a large map and highlight those cities. What is each of them famous for?,neutral,neutral
train,dailydialog-train-1667,train-1667,user,I learned of the railway accident only this morning.,neutral,neutral
train,dailydialog-train-1667,train-1667,system,A really dreadful accident and many people were killed.,neutral,neutral
train,dailydialog-train-1667,train-1667,user,Is that true?,neutral,neutral
train,dailydialog-train-1667,train-1667,system,"Yeah, well, I fill you in one the details later.",neutral,neutral
train,dailydialog-train-1667,train-1667,user,Thanks.,neutral,neutral
train,dailydialog-train-1668,train-1668,user,Who is responsible for the accident? Is it Tony's fault?,neutral,neutral
train,dailydialog-train-1668,train-1668,system,No. I don't suppose he's to blame. The man in the other car made a big mistake.,neutral,neutral
train,dailydialog-train-1668,train-1668,user,"You mean Tony is the victim? No, I don't think so. He's equally responsible because he tried to overtake you.",neutral,neutral
train,dailydialog-train-1668,train-1668,system,Yeah. I think everyone should go easy on driving.,neutral,neutral
train,dailydialog-train-1669,train-1669,user,Did you hear who won the English speech contest?,neutral,neutral
train,dailydialog-train-1669,train-1669,system,"No, who won?",neutral,neutral
train,dailydialog-train-1669,train-1669,user,It's George.,neutral,neutral
train,dailydialog-train-1669,train-1669,system,Really? I'm surprised. I didn't know his English was that good.,surprise,positive
train,dailydialog-train-1670,train-1670,user,"He's honest, hardworking and responsible. I simply can't find any shortcoming of his as an employee.",happiness,positive
train,dailydialog-train-1670,train-1670,system,"I rather doubt it. You' re cheated by his appearance, I think.",neutral,neutral
train,dailydialog-train-1670,train-1670,user,Don't be so jealous. He never speaks ill of you before me.,neutral,neutral
train,dailydialog-train-1671,train-1671,user,"Paul, let's go and see Grandpa this afternoon.",neutral,neutral
train,dailydialog-train-1671,train-1671,system,But Grandpa will be working.,neutral,neutral
train,dailydialog-train-1671,train-1671,user,It's Saturday.,neutral,neutral
train,dailydialog-train-1671,train-1671,system,I almost forget.,neutral,neutral
train,dailydialog-train-1672,train-1672,user,I have made up my mind. I am getting a tattoo.,neutral,neutral
train,dailydialog-train-1672,train-1672,system,Really? Are you sure?,surprise,positive
train,dailydialog-train-1672,train-1672,user,Yeah! Why not? They are trendy and look great! I want to get a dragon on my arm or maybe a tiger on my back.,neutral,neutral
train,dailydialog-train-1672,train-1672,system,"Yeah but, it is something that you will have forever! They use indelible ink that can only be removed with laser treatment. On top of all that, I have heard it hurts a lot!",neutral,neutral
train,dailydialog-train-1672,train-1672,user,Really?,surprise,positive
train,dailydialog-train-1672,train-1672,system,Of course! They use this machine with a needle that pokes your skin and inserts the ink.,neutral,neutral
train,dailydialog-train-1672,train-1672,user,"Oh, I didn't know that! I thought they just paint it on your skin or something.",neutral,neutral
train,dailydialog-train-1672,train-1672,system,"I think you should reconsider and do some more research about tattoos. Also, find out where the nearest tattoo parlor is and make sure they used sterilized needles, and that the place is hygienic.",neutral,neutral
train,dailydialog-train-1672,train-1672,user,Maybe I should just get a tongue piercing!,neutral,neutral
train,dailydialog-train-1673,train-1673,user,our company is going to do some cutbacks soon.,neutral,neutral
train,dailydialog-train-1673,train-1673,system,really? Where did you hear that?,surprise,positive
train,dailydialog-train-1673,train-1673,user,"I met with the supervisor just this morning. I don't know, but I am a little worried. Who do you think will get sacked?",neutral,neutral
train,dailydialog-train-1673,train-1673,system,"I'm not sure... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.",neutral,neutral
train,dailydialog-train-1673,train-1673,user,"no, it's not going to be George. I don't think it's Andy either. He is involved with the boss's sister in-law. And you know how whipped our boss is.",neutral,neutral
train,dailydialog-train-1673,train-1673,system,that's true. What about Lisa? I bet there's nobody who could do a worse job than her.,neutral,neutral
train,dailydialog-train-1673,train-1673,user,Lisa? No way. I've heard a rumor that she and the boss were having an affair. You know rumors can't come out from nowhere.,neutral,neutral
train,dailydialog-train-1673,train-1673,system,"well, okay. Then there is still Michael. But he's pet after having the best sales record for three months in a row. It definitely won't be Michael.",neutral,neutral
train,dailydialog-train-1673,train-1673,user,"no, that would be crazy. But then who will it be? Oh dear, it must be me. I should have known it! Why else would he have talked to me alone about the downsizing. What should I do? I've got a family t",sadness,negative
