scene_id,speaker,text,emotion
409,Chandler,Hi guys!,joy
409,All,Hey!,neutral
409,Joey,"Hey, what have you guys been up too?",neutral
409,Ross,"Oh, we went to see a collection of Victorian doorknobs and the Cupert-Hewitt museum.",neutral
409,Chandler,Without me?!,surprise
409,Emily,"My uncle dragged us there. But, it actually it turned out to be really interesting.",surprise
409,Ross,Yeah.,neutral
409,Emily,"They were so ornate and beautiful, I mean look at that!",surprise
410,Carl,"I'm just sayin', if I see one more picture of Ed Begley, Jr. in that",disgust
410,Ross,I can't believe you'd rather go out with him than me.,surprise
410,Rachel,"Would you excuse me, please? I'm trying to have a date here.",anger
410,Ross,"Fine, just stop thinking about me.",joy
410,Ross,"Can't do it, can you?",neutral
410,Rachel,So I'm thinking about you. So what?,neutral
410,Ross,"I don't get it. What do you see in this guy, anyway?",surprise
410,Rachel,Well... he happens to be a very nice... guy....,neutral
410,Carl,"I mean, come on, buddy, get a",neutral
410,Ross,"Rachel, come on. Give us a chance.",neutral
410,Rachel,"Ross, it's too hard.",sadness
410,Ross,"No, no, no... why, because it might get weird for everyone else?",neutral
410,Ross,Who cares about them.,neutral
410,Ross,This is about us.,neutral
410,Ross,"Look, I-I've been in love with you since, like, the ninth grade.",neutral
410,Rachel,"Ross, you're like my best friend.",joy
410,Ross,I know.,neutral
410,Rachel,"If we broke up, and I lost you...",fear
410,Rachel,"Ohh, God.",sadness
411,Ross,"Hello?  No she can’t come to the phone right now.  Oh, right no problem. Okay, bye-bye.",neutral
411,Phoebe,Was it my work? Were they mad? Was it Jack? Did he yell?!,fear
411,Ross,"J-j-just relax, nobody yelled. Jack just was calling to make sure that",neutral
411,Phoebe,Thank God.,joy
411,Ross,"Yeah, she’s fired.",neutral
412,Phoebe,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",anger
412,Ross,"Hey, here’s a question; where did you guys get the finest oak East of the Mississippi?",neutral
412,Chandler,"Uh-huh, first you tell us where you got the prettiest lace in all the land.",neutral
412,Ross,I’m reading your ad.,neutral
412,Joey,"Looks good, uh?",sadness
412,Ross,Yeah.,neutral
412,Chandler,"Stunning entertainment center. Fine,  fine Italian craftsmanship.",neutral
412,Phoebe,"Oh my God, you guys are selling the entertainment center?",surprise
412,Rachel,Why? I love that thing.,joy
412,Chandler,You want it?,neutral
412,Phoebe and Rachel,Oh no.,disgust
412,Chandler,"Ahh, Gepeto, $5,000 dollars? Are you insane?",surprise
412,Joey,"Hey, the ad alone cost 300 bucks!",neutral
412,Chandler,"All right look, I’m changing it to 50 bucks, or your best offer.",neutral
412,Joey,What kind of profit is that?! And you call yourself an accountant.,anger
412,Chandler,Nooo.,neutral
412,Joey,Oh. What do you do?,surprise
413,Joey,"That's right Ross, I can see you in your new apartment!",neutral
413,Joey,And you can see me!,neutral
413,Joey,"Same as yesterday,  same as the day before.",neutral
413,Monica,Is he doing his shark attack bit yet?,neutral
413,Joey,"Nope. Op, wait! There he goes.",neutral
414,Joey,Hey!,neutral
414,Chandler,Hey!,neutral
414,Monica,Hey!,neutral
414,Joey,What are you guys doing up?,surprise
414,Chandler,"Oh, we wanted to finish the crossword before we went to bed. Hey, do you know a six-letter word for red?",neutral
414,Chandler,"Yeah, I think that's wrong, but there's a Connect the Dots in here for you later.  Hey, how about maroon?",neutral
414,Monica,"Yes, you are so smart!",joy
414,Joey,"Aww, you guys are so cute!",joy
414,Monica,I know.,neutral
414,Joey,"All right, I'll see you in the morning.",neutral
414,Monica,Okay.,neutral
415,Ross,What's with her?,disgust
415,Joey,I don't know.,neutral
415,Joey,"But hey, I know we can decide.",neutral
415,Joey,"Okay, I'm gonna ask you questions and you answer real quick.",neutral
415,Joey,Okay?,neutral
415,Ross,Okay.,neutral
415,Joey,What do you like better action or comedy?,neutral
415,Ross,Action.,neutral
415,Joey,Who would you rather sleep with Monica or Rachel?,neutral
415,Ross,"Dude, you are sick.",disgust
415,Joey,"Oh, I'm sorry. I forgot you had that whole Rachel thing.",surprise
416,Rachel,"I mean, this is unbelievable.",surprise
416,Phoebe,"I know. This is really, really huge.",surprise
416,Chandler,No it's not. It's small. It's tiny. It's petite. It's wee.,neutral
416,Chandler,"OK, is there a mute button on this woman?",disgust
417,Rachel,More than jewelry.,neutral
418,Joey,Hi! I’m Dr. Drake Remoray and I have a few routine questions I need to ask you.,neutral
418,Man,Really? I’ve been dealing with Dr. Wells.,surprise
418,Joey,"I know, but I’m a neurologist.",neutral
418,Joey,"And just to be on the safe side, Dr. Wells wanted a more comprehensive overview of you status so he sent me.",neutral
418,Man,Dr. Wells is a woman.,surprise
418,Joey,"That was a test. Good response. All right, full name.",neutral
418,Man,Clifford Burnett.,neutral
418,Joey,Date of birth?,neutral
418,Cliff,November 16,neutral
418,Joey,Age?,neutral
418,Cliff,Can’t you figure that out based on my date of birth?,anger
418,Joey,"I’m a doctor Cliff, not a mathematician.",neutral
418,Cliff,I’m 33.,neutral
418,Joey,"Okay. And uh, are you married.",neutral
418,Cliff,No.,neutral
418,Joey,"Oh really? So, 33 and still single, would you say you have commitment issues?",surprise
418,Cliff,Are all the questions this personal?,surprise
418,Joey,Yes.,neutral
418,Cliff,Well uh if you must know I’m a widower.,sadness
418,Joey,Oh that’s terrible. I’m-I’m really sorry.,sadness
418,Cliff,Yeah.,neutral
418,Joey,Hmm. Do you sleep with women and never call them again?,neutral
418,Cliff,No.,neutral
419,Ross,"Chandler Muriel Bing. Boy, your parents never gave you a chance did they?",neutral
420,Phoebe,"Hey! You guys, I’m writing a holiday song for everyone. Do you want to hear it?",joy
420,Rachel,"Pheebs, that’s great!",joy
420,Phoebe,"Oh, yay!",joy
420,Rachel,"But y’know umm, Rachel doesn’t rhyme with draddle.",neutral
420,Phoebe,I know but it’s so hard! Nothing rhymes with your stupid name!,disgust
420,Joey,What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail. Jail. Bail. Able. May-pole.,neutral
420,Phoebe,"All good, thanks.  Do you maybe have a nickname have like a nickname that’s easier to rhyme?",neutral
420,Monica,Didn’t your dad used to call you Pumpkin?,neutral
421,Joey,Okay.,neutral
421,Joey,"Okay, I can do this.",neutral
421,Joey,I can tell her how I feel.,neutral
421,Joey,"Just uh, just stand up straight.",fear
421,Joey,Take a couple deep breaths.,fear
421,Joey,Look confident.,fear
421,Rachel,Joey? What’s up?,neutral
421,Joey,"I uh, I just came by because I-I want to talk to you about something.",fear
421,Rachel,Okay what’s up?,neutral
422,Chandler,"What I do do…is manage to uh, create an atmosphere of support for the people working with me.",neutral
422,Phoebe,I see. Nice sidestep on the do do thing by the way.,neutral
422,Chandler,Hardest thing I’ve ever done in my life.,neutral
422,Phoebe,You gotta go!,neutral
422,Chandler,Oh!,neutral
422,Phoebe,"Okay, don’t worry. You’re ready.",neutral
422,Chandler,Really?,surprise
422,Phoebe,Absolutely! Just fight all your natural instincts and you’ll be great.,neutral
423,Monica,"Now, Mom, everything's going fine, really.",neutral
423,Monica,"Yeah, Ross is great.",neutral
423,Monica,"He's uh, he's in a whole other place.",neutral
423,Monica,"No, he's gone.",neutral
423,Monica,"No no, you don't have to fly back, really.",neutral
423,Monica,What do you mean this might be your only chance?,surprise
423,Monica,Would you stop?,anger
423,Monica,"I'm only 26, I'm not even thinking about babies yet.",anger
423,Chandler,Where have you been?,neutral
423,Joey,"Oh, just had a baby.",joy
423,Chandler,Mazel tov!,joy
424,Ross,"Oh, wow! I should get going. I-I got a date tonight.",joy
424,Chandler,Oh yeah! With who?,surprise
424,Ross,You know that girl I told you about who lives up in Poughkeepsie?,neutral
424,Ross,Not her.,neutral
424,Ross,"Yeah, this is someone else I meet, and I-I can’t decide between the two of them.",neutral
424,Ross,"Y’know the one from Poughkeepsie, even though she’s a two hour train ride away, is really pretty, really smart, and-and a lot of fun.",neutral
424,Ross,"But this other girl, well, she lives right uptown.",neutral
424,Ross,"Y’know she’s, well she’s-she’s just as pretty, I guess she’s smart, she’s",neutral
424,Phoebe,"If she’s no fun, why do you want to date her at all?",neutral
424,Ross,"Well, I-I want to give her another chance, y’know?",neutral
424,Ross,She lives so close.,neutral
424,Ross,"And, at the end of the date, the other time, she-she said something that was—if she was kidding was very funny.",neutral
424,Ross,"On the other hand, if she wasn’t kidding, she’s not fun, she’s stupid, and kind of a racist.",anger
424,Ross,Hey!,joy
424,Phoebe,"Hey! Ooh, how was your first day working at the restaurant?",joy
424,Joey,Damn!,joy
425,Phoebe,Oh here’s a whole bunch.,neutral
425,Rachel,"Oh, I mean she’s gonna be at the wedding waiting for him and people will be whispering, ""Oh that poor girl.""",neutral
425,Rachel,Then she’ll have to come back here and live all alone.,sadness
425,Phoebe,Oh my God!,surprise
425,Rachel,What?,surprise
425,Phoebe,"There was a pregnancy test in the garbage, and it’s positive. Monica’s pregnant.  So I guess she won’t be totally alone.",surprise
426,Phoebe,Hi.,neutral
426,Phoebe,"Listen, I’m sorry about that whole thing with Roger.",sadness
426,Phoebe,"It really wasn’t right, and I, and I want to make it up to you, so umm, I brought you something that I think you’ll really enjoy.",anger
426,Phoebe,"Now, this is just a loan.",neutral
426,Phoebe,Okay?,neutral
426,Phoebe,"I’m gonna, I’m gonna want him back.",neutral
426,Phoebe,So…  I’m gonna go now.,neutral
426,Phoebe,"I’m sorry, I thought I could do it and I can’t!",sadness
427,Monica,"All right, well why don’t I go out with an ex-boyfriend and do Joey a favor?!",sadness
427,Joey,"Hey, you wanna do Joey a favor, maybe you go out with Joey.",neutral
428,Chandler,"All right ladies, here’s what we’re gonna do.",neutral
428,Phoebe,"I-I wanna be with her,  I like her.",anger
428,Chandler,"Oh, that’s fine! Go with your instincts, go with your instincts.",joy
428,Monica,"Wait, now, what am I doing again?",surprise
428,Chandler,"Come on! Would you please pay attention, I could wake up at any moment!",anger
428,The Cigarette Guy,"Hi, I’m Joshua, I’m here to pick up Rachel.",neutral
428,Rachel,"No-no-no, that’ not Joshua.",anger
428,Chandler,"What do you want from me, I’ve never met the guy.",surprise
428,Chandler,"So anyway, Rachel, I’m sorry you can’t stay,  but the rest of us have a",sadness
429,Joey,How do I look?,neutral
429,Chandler,"Oh, uh, I... don't... care.",neutral
429,Chandler,"Ok, now, remember, no trading.",neutral
429,Chandler,"You get the pretty one, I get the mess.",neutral
429,Lorraine,"Hi, Joey. Well well, look what you brought. Very nice.",joy
429,Chandler,...And what did you bring?,neutral
429,Lorraine,She's checking the coats.,neutral
429,Lorraine,"Joey, I'm gonna go wash the cab smell off my hands.",neutral
429,Lorraine,"Will you get me a white Zinfandel, and a glass of red for Janice.",neutral
429,Chandler,Janice?,surprise
429,Janice,Oh.... my.... God.,surprise
429,Chandler,"Hey, it's Janice.",neutral
430,Ross,"Well, okay so, I don’t have it all worked out quite yet. Just don’t say anything to Rachel, please?",anger
430,Phoebe,"Rachel is one of my closest friends.  Although, being the only one who knows anything about this does makes me feel special. Okay!",neutral
430,Rachel,"Okay, stop-stop! Phoebe?!",sadness
430,Phoebe,Hey Rach!,anger
430,Rachel,What was that?!,surprise
430,Phoebe,"Sorry, mix up. Hey, how was the movie?",neutral
430,Rachel,I haven’t seen it yet!,neutral
430,Phoebe,Well then you’d better hurry! The Angelica! Go! Go!,surprise
430,Joey,No,anger
431,All,Pheebs! Hey Pheebs!,joy
431,Joey,"Uh, okay, Pheebs?",neutral
431,Phoebe,Yeah?,neutral
431,Joey,"Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",neutral
431,Phoebe,Yeah?,neutral
431,Joey,"All right, well, we felt really bad about that so we decided we should all take a little trip together!",joy
431,Phoebe,"Ohh, that's so nice! How great! Well, where? Where's the trip?!",anger
431,Monica,"Well, we thought we would all go to a picnic , in Central Park!",joy
431,Joey,"Yeah, all of us! All day!",joy
431,Phoebe,That sucks!,disgust
431,Phoebe,That's not a trip!,surprise
431,Phoebe,I just came from the park!,anger
431,Phoebe,What are we gonna high five about at the stupid Central Park?,anger
431,Phoebe,"""Well, it's right by my house, all right!""",anger
431,Chandler,"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",anger
431,Rachel,"Ho-ho-hold on a sec there, Mr. Kissey!",surprise
431,Rachel,"Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I just—y'know—stop it!",anger
431,Chandler,I was just trying to bring a little culture to the group.,sadness
431,Phoebe,"That's fine, just don't bring it in my mouth.",disgust
431,Monica,Makes me wanna puke!,disgust
432,Phoebe,Is she in there?,neutral
433,Ross,"Yeah. She’s putting her down now, that’s her.",neutral
433,Rachel,Oh it’s all right.,neutral
434,Rachel,I’m guess I’m just done with the whole dating thing.,sadness
434,Rachel,It’s one more thing in my life that’s suddenly completely different.,sadness
434,Rachel,This is hard.,sadness
434,Ross,Yeah I know.,neutral
434,Ross,"On the other hand in um, in about seven months you’re gonna have something that you’re gonna love more than any guy you’ve ever gone out with.",neutral
434,Ross,Just wait.,neutral
434,Ross,"Wait until uh, wait until the first time your baby grabs your finger.",joy
434,Ross,You have no idea.,joy
434,Rachel,Thanks sweetie.,neutral
434,Ross,"You wanna, you wanna grab some coffee?",neutral
434,Rachel,"Oh no, I think I’m gonna go home and eat ten candy bars.",sadness
434,Ross,"Hey, I thought I cheered you up.",neutral
434,Rachel,"Oh you did, there are twenty in here.",neutral
434,Ross,Right. Good night.,neutral
434,Rachel,Good night.,neutral
435,Mrs. Geller,Hi,neutral
435,Ross,Hi!  Hey mom.,joy
435,Rachel,"This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?",joy
435,Mrs. Geller,Jack?,surprise
435,Mr. Geller,Why would you serve food on such a sharp stick?,surprise
435,Ross,"That’s a good question, dad. That’s a good question",neutral
435,an,Congratulations you two!,joy
435,Rachel,Thank you…we’re so excited,joy
435,an,"And also, congratulations on your wedding.",joy
435,Ross,Wha—What?,surprise
436,Joey,Look at this clown!,joy
436,Joey,Just because he’s got a bigger boat he thinks he can take up the whole river.,disgust
