scene_id,utterance_id,speakers,transcript,emotion,turn_id,predicted_sentiment
s02_e02_c01,s02_e02_c01_u006,Chandler Bing,"You know, it's... something funny about sneakers. I'll be right back.",Neutral,4,neutral
s02_e02_c01,s02_e02_c01_u007,Joey Tribbiani,"I gotta get one, too.",Neutral,5,neutral
s02_e02_c01,s02_e02_c01_u008,Ross Geller,What are you guys doing?,Scared,6,neutral
s02_e02_c01,s02_e02_c01_u009,Chandler Bing,We're just hanging out by the spoons. Ladle?,Neutral,7,neutral
s02_e02_c01,s02_e02_c01_u010,Ross Geller,"Look, would you guys grow up? That is the most natural beautiful thing in the world.",Mad,8,negative
s02_e02_c01,s02_e02_c01_u011,Joey Tribbiani,"Yeah, we know, but there's a baby suckin' on it.",Neutral,9,neutral
s02_e02_c01,s02_e02_c01_u012,Ross Geller,"This is my son having lunch, ok? It's gonna happen a lot, so you'd better get used to it. Now if you have any problem with it, if you're uncomfortable, just ask questions. Carol's fine with it, now come on.",Mad,10,neutral
s02_e02_c01,s02_e02_c01_u013,Ross Geller,Carol?,Neutral,11,neutral
s02_e02_c01,s02_e02_c01_u014,Chandler Bing,Carol? I was just wondering if Joey could ask you a question about breast-feeding?,Neutral,12,neutral
s02_e02_c01,s02_e02_c01_u015,Carol Willick,Sure.,Neutral,13,neutral
s02_e02_c01,s02_e02_c01_u016,Joey Tribbiani,"Uh, does it hurt?",Scared,14,neutral
s02_e02_c01,s02_e02_c01_u017,Carol Willick,"It did at first, but not anymore.",Neutral,15,neutral
s02_e02_c01,s02_e02_c01_u018,Joey Tribbiani,Chandler?,Neutral,16,neutral
s02_e02_c01,s02_e02_c01_u019,Chandler Bing,"So, uh, how often can you do it?",Scared,17,neutral
s02_e02_c01,s02_e02_c01_u020,Carol Willick,As much as he needs.,Neutral,18,neutral
s02_e02_c01,s02_e02_c01_u021,Joey Tribbiani,"Ok, I got one, I got one. Uh, if he blows into one, does the other one get bigger?",Joyful,19,neutral
s02_e02_c02,s02_e02_c02_u002,Julie,"Rachel, do you have any muffins left?",Neutral,0,neutral
s02_e02_c02,s02_e02_c02_u003,Rachel Green,"Yeah, I forget which ones.",Neutral,1,neutral
s02_e02_c02,s02_e02_c02_u004,Julie,"Oh, you're busy, that's ok, I'll get it. Anybody else want one?",Neutral,2,neutral
s02_e02_c02,s02_e02_c02_u005,#ALL#,No thanks.,Neutral,3,neutral
s02_e02_c02,s02_e02_c02_u006,Julie,"Oh, you're losin' your apron here, let me get it. There you go.",Neutral,4,neutral
s02_e02_c02,s02_e02_c02_u007,Rachel Green,Thank you. What a bitch.,Mad,5,negative
s02_e02_c02,s02_e02_c02_u008,Julie,"Oh, listen you guys. I have this friend at Bloomingdale's who's quitting tomorrow and he wants to abuse his discount. So, anyone want to come with me and take advantage of it?",Neutral,6,positive
s02_e02_c02,s02_e02_c02_u009,Phoebe Buffay,"I can't, I have to take my grandmother to the vet.",Neutral,7,negative
s02_e02_c02,s02_e02_c02_u010,Monica Geller,"Ok, um, I'll go with you.",Neutral,8,neutral
s02_e02_c02,s02_e02_c02_u011,Julie,Great.,Joyful,9,positive
s02_e02_c02,s02_e02_c02_u012,Ross Geller,"Hi, honey.",Joyful,10,neutral
s02_e02_c02,s02_e02_c02_u013,Chandler Bing,"Hey, sweetums.",Joyful,11,neutral
s02_e02_c02,s02_e02_c02_u014,Ross Geller,Hello to the rest.,Neutral,12,neutral
s02_e02_c02,s02_e02_c02_u015,#ALL#,Hi!,Joyful,13,positive
s02_e02_c02,s02_e02_c02_u016,Joey Tribbiani,Monica what're you doin'? You can't go shopping with her? What about Rachel?,Neutral,14,negative
s02_e02_c02,s02_e02_c02_u017,Monica Geller,"It's gonna be a problem, isn't it?",Neutral,15,negative
s02_e02_c02,s02_e02_c02_u018,Chandler Bing,"Come on, you're going to Bloomingdale's with Julie? That's like cheating on Rachel in her house of worship.",Mad,16,negative
s02_e02_c02,s02_e02_c02_u019,Monica Geller,But I'm...,Neutral,17,negative
s02_e02_c02,s02_e02_c02_u020,Phoebe Buffay,"Monica, she will kill you. She will kill you like a dog in the street.",Scared,18,negative
s02_e02_c02,s02_e02_c02_u021,Ross Geller,"So, uh, Jules tells me you guys are going shopping tomorrow?",Neutral,19,neutral
s02_e02_c02,s02_e02_c02_u022,Monica Geller,"Yeah, uh, it's actually not that big a deal.",Neutral,20,neutral
s02_e02_c02,s02_e02_c02_u023,Ross Geller,"It's a big deal to me. This is great, Monica. I really appreciate this.",Joyful,21,positive
s02_e02_c02,s02_e02_c02_u024,Monica Geller,You're welcome.,Neutral,22,positive
s02_e02_c02,s02_e02_c02_u025,Phoebe Buffay,"Woof, woof.",Neutral,23,positive
s02_e02_c03,s02_e02_c03_u002,Joey Tribbiani,Bijan for men? Bijan for men? Bijan for men? Hey Annabelle.,Joyful,0,neutral
s02_e02_c03,s02_e02_c03_u003,Annabelle,"Hey, Joey. So did you hear about the new guy?",Neutral,1,neutral
s02_e02_c03,s02_e02_c03_u004,Joey Tribbiani,Who?,Scared,2,neutral
s02_e02_c03,s02_e02_c03_u005,Annabelle,Nobody knows his name. Me and the girls just call him the Hombre man.,Joyful,3,neutral
s02_e02_c03,s02_e02_c03_u006,Hombre Man,Hombre?,Neutral,4,positive
s02_e02_c03,s02_e02_c03_u007,Joey Tribbiani,What's he doin' in my section?,Scared,5,neutral
s02_e02_c03,s02_e02_c03_u008,Annabelle,I guess he doesn't know.,Neutral,6,neutral
s02_e02_c03,s02_e02_c03_u009,Joey Tribbiani,"Well, he's gonna. I'll see you a little later, ok? Hey, how ya doin'?",Mad,7,neutral
s02_e02_c03,s02_e02_c03_u010,Hombre Man,Mornin'.,Neutral,8,neutral
s02_e02_c03,s02_e02_c03_u011,Joey Tribbiani,"Listen, I know you're new, but it's kinda understood that everything from Young Men's to the escalator is my territory.",Mad,9,neutral
s02_e02_c03,s02_e02_c03_u012,Hombre Man,"Your territory, huh?",Mad,10,positive
s02_e02_c03,s02_e02_c03_u013,Joey Tribbiani,Yeah. Bijan for men?,Powerful,11,neutral
s02_e02_c03,s02_e02_c03_u014,Guy,No thanks.,Neutral,12,neutral
s02_e02_c03,s02_e02_c03_u015,Hombre Man,Hombre?,Neutral,13,neutral
s02_e02_c03,s02_e02_c03_u016,Guy,Yeah. All right.,Joyful,14,neutral
s02_e02_c03,s02_e02_c03_u017,Hombre Man,You were saying?,Powerful,15,neutral
s02_e02_c04,s02_e02_c04_u002,Monica Geller,"Phoebe, listen. You were with me, and we were shopping all day.",Neutral,0,neutral
s02_e02_c04,s02_e02_c04_u003,Phoebe Buffay,What?,Neutral,1,negative
s02_e02_c04,s02_e02_c04_u004,Monica Geller,"We were shopping, and we had lunch.",Neutral,2,neutral
s02_e02_c04,s02_e02_c04_u005,Phoebe Buffay,"Oh, all right. What did I have?",Neutral,3,neutral
s02_e02_c04,s02_e02_c04_u006,Monica Geller,You had a salad.,Neutral,4,neutral
s02_e02_c04,s02_e02_c04_u007,Phoebe Buffay,"Oh, no wonder I don't feel full.",Neutral,5,negative
s02_e02_c04,s02_e02_c04_u008,Rachel Green,"Hey, guys, what's up.",Neutral,6,neutral
s02_e02_c04,s02_e02_c04_u009,Phoebe Buffay,"I went shopping with Monica all day, and I had a salad.",Neutral,7,neutral
s02_e02_c04,s02_e02_c04_u010,Rachel Green,"Good, Pheebs. What'd you buy?",Neutral,8,neutral
s02_e02_c04,s02_e02_c04_u011,Phoebe Buffay,"Um, we went shopping for um, for, fur.",Scared,9,neutral
s02_e02_c04,s02_e02_c04_u012,Rachel Green,You went shopping for fur?,Neutral,10,positive
s02_e02_c04,s02_e02_c04_u013,Phoebe Buffay,"Yes, and then I realized I'm against that, and uh, so then we bought some, uh, boobs.",Scared,11,neutral
s02_e02_c04,s02_e02_c04_u014,Rachel Green,You bought boobs?,Neutral,12,positive
s02_e02_c04,s02_e02_c04_u015,Phoebe Buffay,Bras! We bought bras! We bought bras.,Scared,13,positive
s02_e02_c05,s02_e02_c05_u002,Joey Tribbiani,"Bijan for men? Bijan for men? Bijan for... Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.",Scared,0,neutral
s02_e02_c05,s02_e02_c05_u003,Annabelle,"Oh, actually I sorta have plans.",Sad,1,neutral
s02_e02_c05,s02_e02_c05_u004,Hombre Man,"Ready, Annabelle?",Neutral,2,neutral
s02_e02_c05,s02_e02_c05_u005,Annabelle,You bet. Maybe some other time?,Neutral,3,neutral
s02_e02_c05,s02_e02_c05_u006,Joey Tribbiani,"Hey, it's not the first time I lost a girl to a cowboy spraying cologne. Bijan for men? Bijan for men?!",Joyful,4,negative
s02_e02_c06,s02_e02_c06_u002,Carol Willick,"Ok, and this is Funny Clown. Funny Clown is only for after his naps, not before his naps or he won't sleep.",Joyful,0,neutral
s02_e02_c06,s02_e02_c06_u003,Ross Geller,"Carol, we've been through this before, ok? We have a good time. We laugh, we play. It's like we're father and son.",Powerful,1,positive
s02_e02_c06,s02_e02_c06_u004,Susan Bunch,"Honey, relax. Ross is great with him. Don't look so surprised. I'm a lovely person.",Joyful,2,neutral
s02_e02_c06,s02_e02_c06_u005,Rachel Green,"Oh, this is so cute.",Joyful,3,positive
s02_e02_c06,s02_e02_c06_u006,Susan Bunch,"Oh, I got that for him.",Joyful,4,positive
s02_e02_c06,s02_e02_c06_u007,Ross Geller,My mommies love me. That's clever.,Joyful,5,positive
s02_e02_c06,s02_e02_c06_u008,Monica Geller,"Hello? Oh, Hi, Ju Hi, Jew! Uh huh? Uh huh? Ok. Um, sure, that'd be great. See ya then. Bye.",Powerful,6,positive
s02_e02_c06,s02_e02_c06_u009,Rachel Green,"Did you just say Hi, Jew?",Neutral,7,positive
s02_e02_c06,s02_e02_c06_u010,Monica Geller,"Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith.",Joyful,8,neutral
s02_e02_c07,s02_e02_c07_u002,Phoebe Buffay,"Ben, dinner!",Joyful,0,positive
s02_e02_c07,s02_e02_c07_u003,Ross Geller,"Thanks Aunt Pheebs. Hey, you didn't microwave that, did you, because it's breast milk, and you're not supposed to do that.",Scared,1,neutral
s02_e02_c07,s02_e02_c07_u004,Phoebe Buffay,"Duh, I think I know how to heat breast milk. Ok.",Powerful,2,neutral
s02_e02_c07,s02_e02_c07_u005,Chandler Bing,What did you just do?,Mad,3,positive
s02_e02_c07,s02_e02_c07_u006,Phoebe Buffay,"I licked my arm, what?",Powerful,4,negative
s02_e02_c07,s02_e02_c07_u007,Ross Geller,It's breast milk.,Mad,5,neutral
s02_e02_c07,s02_e02_c07_u008,Phoebe Buffay,So?,Neutral,6,neutral
s02_e02_c07,s02_e02_c07_u009,Rachel Green,"Phoebe, that is juice, squeezed from a person.",Powerful,7,neutral
s02_e02_c07,s02_e02_c07_u010,Joey Tribbiani,What is the big deal?,Powerful,8,neutral
s02_e02_c07,s02_e02_c07_u011,Chandler Bing,What did you just do?,Scared,9,negative
s02_e02_c07,s02_e02_c07_u012,Ross Geller,"Ok, would people stop drinking the breast milk?",Mad,10,negative
s02_e02_c07,s02_e02_c07_u013,Phoebe Buffay,You won't even taste it?,Peaceful,11,negative
s02_e02_c07,s02_e02_c07_u014,Ross Geller,No!,Mad,12,negative
s02_e02_c07,s02_e02_c07_u015,Phoebe Buffay,Not even if you just pretend that it's milk?,Peaceful,13,negative
s02_e02_c07,s02_e02_c07_u016,Ross Geller,Not even if Carol's breast had a picture of a missing child on it.,Neutral,14,negative
s02_e02_c09,s02_e02_c09_u002,Monica Geller,"Hi, who's this? Hi, Joanne. Is Rachel working? It's Monica. Yes, I know I did a horrible thing. Joanne, it's not as simple as all that, ok? No, I don't care what Steve thinks. Hi, Steve.",Sad,0,negative
s02_e02_c09,s02_e02_c09_u003,"Carol Willick, Susan Bunch",Hey!,Joyful,1,positive
s02_e02_c09,s02_e02_c09_u004,Carol Willick,How did we do?,Neutral,2,neutral
s02_e02_c09,s02_e02_c09_u005,Phoebe Buffay,"Oh, I tasted Ben's milk, and Ross freaked out.",Neutral,3,negative
s02_e02_c09,s02_e02_c09_u006,Ross Geller,I did not freak out.,Neutral,4,neutral
s02_e02_c09,s02_e02_c09_u007,Carol Willick,Why'd you freak out?,Neutral,5,negative
s02_e02_c09,s02_e02_c09_u008,Ross Geller,Because it's breast milk. It's gross.,Scared,6,negative
s02_e02_c09,s02_e02_c09_u009,Carol Willick,My breast milk is gross?,Mad,7,negative
s02_e02_c09,s02_e02_c09_u010,Susan Bunch,This should be fun.,Neutral,8,positive
s02_e02_c09,s02_e02_c09_u011,Ross Geller,"No, no, Carol. There's nothing wrong with it. I just, I just don't think breast milk is for adults.",Neutral,9,negative
s02_e02_c09,s02_e02_c09_u012,Chandler Bing,Of course the packaging does appeal to grown-ups and kids alike.,Neutral,10,neutral
s02_e02_c09,s02_e02_c09_u013,Carol Willick,"Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",Neutral,11,negative
s02_e02_c09,s02_e02_c09_u014,Ross Geller,That would be no.,Scared,12,neutral
s02_e02_c09,s02_e02_c09_u015,Phoebe Buffay,Come on. It doesn't taste bad.,Neutral,13,neutral
s02_e02_c09,s02_e02_c09_u016,Joey Tribbiani,"Yeah, it's kinda sweet, sorta like, uh...",Neutral,14,neutral
s02_e02_c09,s02_e02_c09_u017,Susan Bunch,Cantaloupe juice.,Neutral,15,neutral
s02_e02_c09,s02_e02_c09_u018,Joey Tribbiani,Exactly.,Neutral,16,neutral
s02_e02_c09,s02_e02_c09_u019,Ross Geller,You've tasted it? You've tasted it.,Scared,17,negative
s02_e02_c09,s02_e02_c09_u020,Susan Bunch,Uh huh.,Neutral,18,neutral
s02_e02_c09,s02_e02_c09_u021,Ross Geller,"Oh, you've tasted it.",Neutral,19,positive
s02_e02_c09,s02_e02_c09_u022,Susan Bunch,"You can keep saying it, but it won't stop being true.",Neutral,20,negative
s02_e02_c09,s02_e02_c09_u023,Ross Geller,Gimme the bottle. Gimme the towel.,Neutral,21,negative
s02_e02_c10,s02_e02_c10_u002,Chandler Bing,Howdy.,Joyful,0,neutral
s02_e02_c10,s02_e02_c10_u003,Joey Tribbiani,"Gimme a box a juice. Well, they switched me over to Hombre.",Neutral,1,neutral
s02_e02_c10,s02_e02_c10_u004,Chandler Bing,"Well, maybe it's because of the way you're dressed.",Neutral,2,neutral
s02_e02_c10,s02_e02_c10_u005,Joey Tribbiani,"Or maybe it's because this guy's doing so good they wanna put more people on it. You should see this guy, Chandler, he goes through two bottles a day.",Sad,3,neutral
s02_e02_c10,s02_e02_c10_u006,Chandler Bing,What do you care? You're an actor. This is your day job. This isn't supposed to mean anything to you.,Mad,4,negative
s02_e02_c10,s02_e02_c10_u007,Joey Tribbiani,"I know, but, I was the best, you know? I liked being the best. I don't know. Maybe I should just get outta the game. They need guys up in housewares to serve cheese.",Mad,5,negative
s02_e02_c10,s02_e02_c10_u008,Chandler Bing,"All right, say you do that. You know sooner or later somebody's gonna come along that slices a better cheddar. And then where're you gonna run?",Neutral,6,neutral
s02_e02_c10,s02_e02_c10_u009,Joey Tribbiani,Yeah I guess you're right.,Peaceful,7,neutral
s02_e02_c10,s02_e02_c10_u010,Chandler Bing,You're damn right I'm right. I say you show this guy what you're made of. I say you stand your ground. I say you show him that you are the baddest hombre west of the lingerie.,Mad,8,positive
s02_e02_c10,s02_e02_c10_u011,Joey Tribbiani,I'm gonna do it.,Powerful,9,positive
s02_e02_c10,s02_e02_c10_u012,Chandler Bing,All right. Now go see Miss Kitty and she'll fix you up with a nice hooker.,Joyful,10,neutral
s02_e02_c11,s02_e02_c11_u002,Monica Geller,I don't know what else to say.,Sad,0,negative
s02_e02_c11,s02_e02_c11_u003,Rachel Green,"Well that works out good, because I'm not listening.",Powerful,1,neutral
s02_e02_c11,s02_e02_c11_u004,Monica Geller,"I feel terrible, I really do.",Sad,2,negative
s02_e02_c11,s02_e02_c11_u005,Rachel Green,"Oh, I'm sorry, did my back hurt your knife?",Mad,3,negative
s02_e02_c11,s02_e02_c11_u006,Monica Geller,"Rachel, say that I'm friends with her, we spend some time together. Is that so terrible?",Scared,4,negative
s02_e02_c11,s02_e02_c11_u007,Rachel Green,Yes.,Peaceful,5,neutral
s02_e02_c11,s02_e02_c11_u008,Monica Geller,It's that terrible?,Scared,6,negative
s02_e02_c11,s02_e02_c11_u009,Rachel Green,"Yes. Monica, you don't get it. It's bad enough that she's stolen the guy who might actually be the person that I am supposed to be with, but now, she's actually , but now she's actually stealing you.",Sad,7,negative
s02_e02_c11,s02_e02_c11_u010,Monica Geller,"Me? What are you talking about? Nobody could steal me from you. I mean, just because I'm friends with her doesn't make me any less friends with you. I mean, you're my...We're, we're...Oh, I love you.",Scared,8,negative
s02_e02_c11,s02_e02_c11_u011,Rachel Green,I love you too.,Peaceful,9,negative
s02_e02_c11,s02_e02_c11_u012,Phoebe Buffay,"You guys, um I know that this really doesn't have anything to do with me, but um I love you guys too. Oh, I really needed that.",Joyful,10,positive
s02_e02_c11,s02_e02_c11_u013,Monica Geller,"Look, I know that you're in a place right now where you really need to hate Julie's guts, but she didn't do anything wrong. I mean, she was just a girl who met a guy, and now they go out. I really think that if you gave her a chance, you'd like her. Would you just give that a chance, for me?",Scared,11,negative
s02_e02_c11,s02_e02_c11_u014,Rachel Green,"I'd do anything for you, you know that.",Peaceful,12,negative
s02_e02_c11,s02_e02_c11_u015,Monica Geller,I'd do anything for you.,Peaceful,13,negative
s02_e02_c11,s02_e02_c11_u016,Phoebe Buffay,"Wait, wait, wait, wait!",Peaceful,14,negative
s02_e02_c12,s02_e02_c12_u002,Joey Tribbiani,"Mornin'. I said, mornin'.",Mad,0,neutral
s02_e02_c12,s02_e02_c12_u003,Hombre Man,I heard ya.,Neutral,1,neutral
s02_e02_c12,s02_e02_c12_u004,Store Guy,"All right, everybody, I'm openin' the doors. You boys ready?",Neutral,2,neutral
s02_e02_c12,s02_e02_c12_u005,Hombre Man,Ready.,Neutral,3,neutral
s02_e02_c12,s02_e02_c12_u006,Joey Tribbiani,"Yeah, I'm ready.",Powerful,4,neutral
s02_e02_c12,s02_e02_c12_u007,Customer,"You idiot, you stupid cowboy, you blinded me, I'm suing!",Mad,5,negative
s02_e02_c12,s02_e02_c12_u008,Store Guy,"Oh my god, Todd! What the hell did you do?",Mad,6,negative
s02_e02_c12,s02_e02_c12_u009,Hombre Man,"I'm sorry. I am such a doofus. I'm so sorry, I'm so sorry.",Scared,7,negative
s02_e02_c12,s02_e02_c12_u010,Annabelle,"My god, what happened?",Scared,8,negative
s02_e02_c12,s02_e02_c12_u011,Joey Tribbiani,"These new kids, they never last. Sooner or later, they all...stop lastin'. Listen, uh, what do you say I buy you that cup of coffee now?",Neutral,9,negative
s02_e02_c12,s02_e02_c12_u012,Annabelle,Sure.,Neutral,10,neutral
s02_e02_c13,s02_e02_c13_u002,Julie,So.,Neutral,0,neutral
s02_e02_c13,s02_e02_c13_u003,Rachel Green,"So. I just thought the two of us should hang out for a bit. I mean, you know, we've never really talked. I guess you'd know that, being one of the two of us, though, right?",Scared,1,neutral
s02_e02_c13,s02_e02_c13_u004,Julie,"I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.",Scared,2,negative
s02_e02_c13,s02_e02_c13_u005,Rachel Green,Really? Me?,Scared,3,positive
s02_e02_c13,s02_e02_c13_u006,Julie,"Yes. Oh my god, are you kidding? Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't.",Sad,4,negative
s02_e02_c13,s02_e02_c13_u007,Rachel Green,"Well, you're not totally paranoid.",Neutral,5,neutral
s02_e02_c13,s02_e02_c13_u008,Julie,Oy.,Sad,6,negative
s02_e02_c13,s02_e02_c13_u009,Rachel Green,"Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right.",Sad,7,negative
